,date,updown,prediction,close,hl_pct,co_pct,vm5_pct,close-sma5,close-sma10,close-sma30,close-sma60,close-sma90,close-sma120,close-wma5,close-wma10,close-wma30,close-wma60,close-wma90,close-wma120,sma5-10,sma5-30,sma5-60,sma5-90,sma5-120,sma10-30,sma10-60,sma10-90,sma10-120,sma30-60,sma30-90,sma30-120,sma60-90,sma60-120,sma90-120,wma5-10,wma5-30,wma5-60,wma5-90,wma5-120,wma10-30,wma10-60,wma10-90,wma10-120,wma30-60,wma30-90,wma30-120,wma60-90,wma60-120,wma90-120,close-ema,close-dema,close-trendline,close-sar,close-kama,fama-mama,close-mavp,close-midpoint,close-midprice,close-t35,close-tema5,close-trima5,bbup-close,close-bblow,adx-adxr,apo,AROON,aroonos,bop,cci,cmo,dx,dif-dea,macd,difext-deaext,macdext,diffix-deafix,macdfix,mfi,DI,mom,ppo,roc1,roc5,roc10,roc30,rocp,rocr,rsi6,rsi12,rsi24,SKD,FKD,trix,ultosc,willr,ad,adosc,obv,atr,natr,trange,ht_dcperiod,ht_dcphase,HT_PHASOR,HT_SINE,ht_trendmode,close-max5,close-max30,close-max60,close-max120,close-min5,close-min10,close-min30,close-min60,min5-min10,min5-min30,min5-min60,min10-min30,min10-min60,min30-min60
33,2021/8/12,0,0,4.53,-0.822323393,-0.176123147,-0.195748438,0.295412844,0.244985673,-0.247741322,-0.628269849,-0.644736842,-0.644736842,0.251644737,0.336439589,0.043848983,-0.596994225,-0.644736842,-0.644736842,0.176913425,-0.302651631,-0.758962198,-0.778816199,-0.778816199,-0.26009815,-0.77428663,-0.86984418,-0.86984418,-0.497229513,-0.584016393,-0.584016393,-0.774060395,-0.723842196,0.004769475,0.242518289,0.000942248,-0.662408114,-0.717192269,-0.717192269,-0.122056519,-0.783851469,-0.826100531,-0.826100531,-0.898667778,-0.929715039,-0.929715039,-1,-0.643300192,1,0.214027783,0.2054803,-0.522292403,0.426321398,0.178972977,-0.669985936,0.019027484,0.380530973,0.415929204,0.069212741,0.134524189,0.266791045,0.168253437,-0.608242955,-0.132348494,-0.33601389,0.142857143,0.8,0.159830269,-0.126649561,-0.161384087,-0.995731521,0.619295737,0.619295737,0.741473904,0.741473904,0.578484037,0.578484037,0.180979531,-0.076444602,0.38,-0.210672461,0.036751154,0.166670245,0.314157473,-0.423763694,0.314157473,0.314157473,0.325031971,-0.091082184,-0.605121732,0.594906572,0.208136433,0.171103725,0.061853063,0.726227795,-0.861803888,-0.288529706,-0.747085652,-0.952218133,-0.951929442,-0.857142857,-0.89857529,0.378160976,0.237407216,0.663895392,-1,1,0.157894737,-0.278195489,-0.644736842,-0.676470588,-0.773195876,-0.605839416,-0.644736842,-1,-0.692307692,-0.731092437,-0.648351648,-0.698113208,-1
34,2021/8/13,0,0,4.53,-0.957402135,-0.294326602,-0.405880757,0.255045872,0.229226361,-0.233000476,-0.628269849,-0.644736842,-0.644736842,0.207236842,0.31748072,0.050436335,-0.596994225,-0.644736842,-0.644736842,0.204516939,-0.243523316,-0.722136979,-0.744548287,-0.744548287,-0.211778029,-0.753126002,-0.849679193,-0.849679193,-0.533391659,-0.615778689,-0.615778689,-0.774060395,-0.723842196,0.004769475,0.269119929,0.04220486,-0.629620413,-0.689725331,-0.689725331,-0.082417471,-0.760956023,-0.8076803,-0.8076803,-0.915271985,-0.94123187,-0.94123187,-1,-0.643300192,1,0.201265396,0.2054803,-0.522292403,0.421168894,0.174830997,-0.577037523,-0.010570825,0.380530973,0.415929204,0.047115778,0.086573234,0.220149254,0.168253437,-0.608242955,-0.34203787,-0.232386,0.142857143,1,-0.797029703,-0.069343733,-0.161384087,-0.995731521,0.609935327,0.609935327,0.843083663,0.843083663,0.558778415,0.558778415,0.400742308,-0.076330618,0.24,-0.142786895,0.009354998,0.201599279,0.143201805,-0.408692635,0.143201805,0.143201805,0.325031971,-0.091082184,-0.605121732,0.559852177,-0.109562239,0.124246345,0.069270671,0.726227795,-0.885490034,-0.306165485,-0.747085652,-0.983368255,-0.983267768,-0.964285714,-0.80783024,0.378160976,0.125086921,0.663895392,-1,1,0.157894737,-0.278195489,-0.644736842,-0.764705882,-0.773195876,-0.605839416,-0.644736842,-0.913043478,-0.634615385,-0.680672269,-0.648351648,-0.698113208,-1
35,2021/8/16,-0.015452539,0,4.53,-0.86734964,-0.146244669,-0.290178624,0.229357798,0.217765043,-0.21873514,-0.628269849,-0.644736842,-0.644736842,0.180921053,0.302056555,0.056069444,-0.596994225,-0.644736842,-0.644736842,0.2195734,-0.199634258,-0.698702748,-0.722741433,-0.722741433,-0.171007928,-0.737736454,-0.835013749,-0.835013749,-0.568387285,-0.646516393,-0.646516393,-0.774060395,-0.723842196,0.004769475,0.2762137,0.068862628,-0.610190664,-0.673448627,-0.673448627,-0.04967393,-0.74232922,-0.792694349,-0.792694349,-0.929470911,-0.951080376,-0.951080376,-1,-0.643300192,1,0.190466452,0.2054803,-0.522292403,0.416119439,0.170941143,-0.565917446,-0.044397463,0.380530973,0.415929204,0.02756818,0.079649142,0.190298507,0.168253437,-0.608242955,-0.527661024,-0.129123641,0.142857143,1,0.363960396,-0.071452677,-0.161384087,-0.958963467,0.591201558,0.591201558,0.929580578,0.929580578,0.530287957,0.530287957,0.528577691,-0.053628454,0.21,-0.086863011,0.009354998,0.155131656,0.107967925,-0.401110301,0.107967925,0.107967925,0.325031971,-0.091082184,-0.605121732,0.082624129,-0.159831016,0.082586398,0.110147753,0.726227795,-0.905008679,-0.339496505,-0.747085652,-1,-1,-0.892857143,-0.726366069,0.378160976,0.034129187,0.663895392,-1,1,0.157894737,-0.278195489,-0.644736842,-0.764705882,-0.773195876,-0.605839416,-0.644736842,-0.913043478,-0.634615385,-0.680672269,-0.648351648,-0.698113208,-1
36,2021/8/17,0.015695067,0,4.46,-0.268581316,-0.413636006,0.083915635,0.097247706,0.126074499,-0.297194484,-0.724644332,-0.736842105,-0.736842105,0.050986842,0.187982005,-0.032952149,-0.70089054,-0.736842105,-0.736842105,0.239648683,-0.168546175,-0.695355001,-0.719626168,-0.719626168,-0.150622877,-0.749278615,-0.846012832,-0.846012832,-0.620880723,-0.692622951,-0.692622951,-0.774060395,-0.723842196,0.004769475,0.232764354,0.0514703,-0.641764006,-0.699898271,-0.699898271,-0.043592336,-0.753970972,-0.802060568,-0.802060568,-0.957635993,-0.970615935,-0.970615935,-1,-0.643300192,1,0.081647076,0.106165337,-0.642419721,0.348221811,0.068148179,-0.545269701,-0.137420719,0.238938053,0.256637168,-0.066402275,-0.021036657,0.069029851,0.23367563,-0.69830456,-0.625952393,-0.069176643,0.857142857,0,-0.388097968,-0.167460089,-0.32850613,-0.659293937,0.529837982,0.529837982,0.927209148,0.927209148,0.441026866,0.441026866,0.425527549,-0.221740896,0.07,-0.049172975,-0.181994755,0.087148222,-0.051399383,-0.516688711,-0.051399383,-0.051399383,-0.164539068,-0.290960828,-0.716748678,-0.540997456,-0.78626817,-0.036070171,-0.202885841,0.154706431,-0.971032418,-0.436481461,-0.834061034,-0.935536868,-0.922562888,-0.428571429,-0.652896429,0.378160976,-0.006611315,0.663895392,-1,0.877192982,0.052631579,-0.383458647,-0.736842105,-1,-0.917525773,-0.708029197,-0.736842105,-0.884057971,-0.615384615,-0.663865546,-0.648351648,-0.698113208,-1
37,2021/8/18,-0.008830022,0,4.53,-0.732270898,0.005157488,-0.566701587,0.222018349,0.220630372,-0.181169757,-0.628269849,-0.644736842,-0.644736842,0.210526316,0.296915167,0.070567774,-0.596994225,-0.644736842,-0.644736842,0.234629862,-0.144163365,-0.692007253,-0.716510903,-0.716510903,-0.11589279,-0.741583841,-0.83868011,-0.83868011,-0.660542432,-0.727459016,-0.727459016,-0.774060395,-0.723842196,0.004769475,0.221680337,0.065446979,-0.632049132,-0.691759919,-0.691759919,-0.015959759,-0.736120285,-0.787699032,-0.787699032,-0.966015686,-0.976428168,-0.976428168,-1,-0.643300192,1,0.18893276,0.2054803,-0.522292403,0.400033144,0.164987676,-0.422074021,-0.019027484,0.238938053,0.380530973,0.019557092,0.210354611,0.197761194,0.168253437,-0.608242955,-0.717222949,0.011240062,0.857142857,0,0.840264026,-0.14901475,-0.11689147,-0.659293937,0.517397077,0.517397077,0.953536044,0.953536044,0.454507776,0.454507776,0.561693122,-0.211241568,0.17,-0.003728249,0.203707997,0.086972288,0.061721821,-0.431252803,0.061721821,0.061721821,0.230887244,-0.05647103,-0.530023935,-0.443391353,0.046076951,0.062461394,-0.021486034,0.539608574,-0.933375892,-0.41633662,-0.790422445,-0.937145088,-0.936765328,-0.785714286,-0.587360646,0.378160976,0.000524075,0.663895392,-1,1,0.157894737,-0.278195489,-0.644736842,-0.794117647,-0.773195876,-0.605839416,-0.644736842,-0.884057971,-0.615384615,-0.663865546,-0.648351648,-0.698113208,-1
38,2021/8/19,-0.006681514,0,4.49,-0.728660776,-0.353947325,-0.556481928,0.163302752,0.157593123,-0.219210651,-0.683340982,-0.697368421,-0.697368421,0.133223684,0.225578406,0.019284934,-0.656363548,-0.697368421,-0.697368421,0.204516939,-0.134410241,-0.705398242,-0.728971963,-0.728971963,-0.076632692,-0.733889067,-0.831347388,-0.831347388,-0.707203266,-0.768442623,-0.768442623,-0.774060395,-0.723842196,0.004769475,0.188649967,0.057241569,-0.647835803,-0.704984741,-0.704984741,-0.004231333,-0.735344169,-0.787074618,-0.787074618,-0.981068099,-0.98686866,-0.98686866,-1,-0.643300192,1,0.123070112,0.148728892,-0.590936584,0.353369876,0.104373292,-0.405452228,-0.069767442,0.168141593,0.221238938,-0.030004393,0.086191584,0.151119403,0.205637547,-0.65970673,-0.816990069,0.063328155,0.857142857,0,-0.588646865,-0.163338288,-0.213018795,-0.720042185,0.477746875,0.477746875,0.917200908,0.917200908,0.41312638,0.41312638,0.339904766,-0.180787603,0.17,0.021249431,-0.099987718,0.031149269,0.062130175,-0.478146379,0.062130175,0.062130175,0.003704433,-0.169416337,-0.596091166,-0.403415327,-0.096086679,0.038538528,-0.190410966,0.054916986,-0.949393373,-0.419659418,-0.833733767,-0.938638435,-0.931152399,-0.785714286,-0.531289039,0.378160976,0.116266938,0.663895392,-1,0.929824561,0.097744361,-0.338345865,-0.697368421,-0.911764706,-0.855670103,-0.664233577,-0.697368421,-0.884057971,-0.615384615,-0.663865546,-0.648351648,-0.698113208,-1
39,2021/8/20,0.024663677,0,4.46,-0.771643626,-0.235949012,-0.424412912,0.133944954,0.108882521,-0.239657632,-0.724644332,-0.736842105,-0.736842105,0.098684211,0.182840617,-0.016145168,-0.70089054,-0.736842105,-0.736842105,0.159347553,-0.13136239,-0.728832473,-0.750778816,-0.750778816,-0.03208758,-0.726194293,-0.824014665,-0.824014665,-0.762029746,-0.816598361,-0.816598361,-0.774060395,-0.723842196,0.004769475,0.15140767,0.037611401,-0.676980426,-0.729399797,-0.729399797,-0.005707497,-0.747762037,-0.797065251,-0.797065251,-1,-1,-1,-1,-0.643300192,1,0.081580437,0.106165337,-0.642419721,0.31612704,0.059764636,-0.385292193,-0.090909091,0.115044248,0.123893805,-0.058873649,0.077951082,0.108208955,0.23367563,-0.69830456,-0.839786842,0.073745774,0.785714286,-0.6,-0.127227723,-0.333209531,-0.282704136,-0.437480939,0.427555996,0.427555996,0.802126249,0.802126249,0.362249699,0.362249699,0.1170477,-0.297390287,0.17,0.006105582,-0.073382614,-0.002329729,0.062441291,-0.531107662,0.062441291,0.062441291,-0.145839869,-0.250407797,-0.645045297,-0.063919773,-0.244920742,-0.000577867,-0.321627306,-0.445141066,-0.920067995,-0.373523367,-0.886597714,-0.940025115,-0.927149121,-0.785714286,-0.484439539,0.378160976,0.174185943,0.663895392,-1,0.877192982,0.052631579,-0.383458647,-0.736842105,-1,-0.979381443,-0.708029197,-0.736842105,-0.971014493,-0.615384615,-0.663865546,-0.582417582,-0.641509434,-1
40,2021/8/23,-0.006564551,0,4.57,-0.60192139,0.125744459,0.05284554,0.321100917,0.250716332,-0.066096053,-0.573198715,-0.592105263,-0.592105263,0.307565789,0.353470437,0.137210841,-0.537624903,-0.592105263,-0.592105263,0.151819322,-0.095397745,-0.715441484,-0.738317757,-0.738317757,0.019252548,-0.705033665,-0.803849679,-0.803849679,-0.802857976,-0.852459016,-0.852459016,-0.774060395,-0.723842196,0.004769475,0.194857016,0.078638452,-0.630834772,-0.690742625,-0.690742625,0.021687478,-0.719045716,-0.773961911,-0.773961911,-0.989680562,-0.992842343,-0.992842343,-1,-0.643300192,1,0.245837406,0.262231707,-0.453648221,0.405193113,0.213038828,-0.380720879,0.048625793,0.274336283,0.318584071,0.078884324,0.311214674,0.292910448,0.130869327,-0.55677918,-1,0.106643516,-0.214285714,-0.6,0.989108911,-0.066017049,0.025979748,-1,0.446048064,0.446048064,0.734520388,0.734520388,0.430397516,0.430397516,0.153209202,-0.074299042,0.24,0.024658264,0.314766854,0.120426596,0.142063605,-0.436429615,0.142063605,0.142063605,0.350924761,0.085208991,-0.361170575,0.233089814,0.519677781,0.16939846,-0.038177743,0.572100313,-0.833822491,-0.237588854,-0.79331446,-0.922872693,-0.929536271,-0.678571429,-0.446559034,0.378160976,0.210017802,0.663895392,-1,1,0.218045113,-0.218045113,-0.592105263,-0.676470588,-0.75257732,-0.547445255,-0.592105263,-0.971014493,-0.615384615,-0.663865546,-0.582417582,-0.641509434,-1
41,2021/8/24,0.002202643,0,4.54,-0.77809056,-0.410030517,-0.312685834,0.236697248,0.194842407,-0.082738944,-0.614502065,-0.631578947,-0.631578947,0.202302632,0.289845758,0.09186893,-0.582151895,-0.631578947,-0.631578947,0.169385194,-0.032612009,-0.688659506,-0.713395639,-0.713395639,0.081162703,-0.687720423,-0.787351054,-0.787351054,-0.867016623,-0.908811475,-0.908811475,-0.774060395,-0.723842196,0.004769475,0.219241853,0.098700483,-0.607761946,-0.671414039,-0.671414039,0.03286487,-0.706239788,-0.76365907,-0.76365907,-0.983628561,-0.98864462,-0.98864462,-1,-0.643300192,1,0.185460455,0.20871677,-0.505131357,0.368755023,0.161055601,-0.279624189,-0.006342495,0.221238938,0.265486726,0.032077481,0.110966011,0.225746269,0.15890741,-0.595377011,-0.968606653,0.131865119,-0.214285714,-0.6,-0.930990099,-0.017331529,-0.049804279,-0.861189951,0.432539769,0.432539769,0.663940192,0.663940192,0.418839568,0.418839568,0.347298477,-0.012886382,0.22,0.053478785,-0.071934253,0.166466473,0.119427362,-0.580880841,0.119427362,0.119427362,0.190882888,-0.002667037,-0.414344424,0.363336536,0.11160007,0.139797282,-0.105765888,0.294670846,-0.886333865,-0.257083262,-0.856421541,-0.931532181,-0.93289349,-0.821428571,-0.417918066,0.378160976,0.162582729,0.663895392,-1,0.947368421,0.263157895,-0.263157895,-0.631578947,-0.764705882,-0.835051546,-0.591240876,-0.631578947,-1,-0.615384615,-0.663865546,-0.56043956,-0.622641509,-1
42,2021/8/25,-0.008791209,0,4.55,-0.734052156,-0.116630018,-0.432651737,0.247706422,0.20487106,-0.045649073,-0.600734282,-0.618421053,-0.618421053,0.200657895,0.29659383,0.101165099,-0.567309564,-0.618421053,-0.618421053,0.171894605,0.003962207,-0.681964012,-0.707165109,-0.707165109,0.12419781,-0.681949343,-0.781851512,-0.781851512,-0.923009624,-0.957991803,-0.957991803,-0.774060395,-0.723842196,0.004769475,0.235646198,0.111774175,-0.588332197,-0.655137335,-0.655137335,0.039785653,-0.693045803,-0.753044021,-0.753044021,-0.970981431,-0.979872454,-0.979872454,-1,-0.643300192,1,0.1913333,0.210614947,-0.487970312,0.368666278,0.167810405,-0.272055022,-0.014799154,0.238938053,0.283185841,0.033263659,0.116150648,0.208955224,0.149561382,-0.582511068,-0.950438274,0.153248652,-0.214285714,0.4,0.363960396,-0.141004667,-0.022676328,-0.849819196,0.41993797,0.41993797,0.598665568,0.598665568,0.409862584,0.409862584,0.293115511,-0.1399588,0.16,0.061249009,0.036630466,0.098107264,0.050138331,-0.531470581,0.050138331,0.050138331,0.233143829,0.026605649,-0.388918082,0.472667089,-0.070586164,0.1124804,0.154664063,0.387147335,-0.836097042,-0.205244593,-0.798204166,-0.93342645,-0.936558006,-0.785714286,-0.384471238,0.378160976,0.032352119,0.663895392,-1,0.964912281,0.894736842,-0.248120301,-0.618421053,-0.735294118,-0.81443299,-0.576642336,-0.618421053,-1,-0.615384615,-0.663865546,-0.56043956,-0.622641509,-1
43,2021/8/26,-0.013303769,0,4.51,-0.685247922,-0.411367815,-0.311434425,0.166972477,0.150429799,-0.097479791,-0.655805415,-0.671052632,-0.671052632,0.111842105,0.228791774,0.041109384,-0.626678887,-0.671052632,-0.671052632,0.186951066,0.017982322,-0.675268517,-0.700934579,-0.700934579,0.12797282,-0.68579673,-0.785517874,-0.785517874,-0.935841353,-0.969262295,-0.969262295,-0.774060395,-0.723842196,0.004769475,0.227000665,0.100899062,-0.595618353,-0.661241099,-0.661241099,0.030493908,-0.696538328,-0.755853887,-0.755853887,-0.963920763,-0.97497511,-0.97497511,-1,-0.643300192,1,0.125101338,0.15276392,-0.556614493,0.323977104,0.109039049,-0.146560577,-0.10359408,0.14159292,0.212389381,-0.023309458,0.040528356,0.126865672,0.186945492,-0.633974842,-0.934137783,0.169697524,-0.214285714,0.4,-0.743445545,-0.164029958,-0.127991909,-0.952485886,0.381696797,0.381696797,0.542796278,0.542796278,0.359885347,0.359885347,0.202730241,-0.094091554,0.11,0.070534052,-0.099507091,0.0983061,-0.0062217,-0.251237854,-0.0062217,-0.0062217,0.005216523,-0.095798835,-0.462188688,-0.020867327,-0.26729449,0.032938926,0.364668479,0.017241379,-0.868284585,-0.235745764,-0.870733523,-0.92903873,-0.925025292,-0.75,-0.345319453,0.378160976,0.067636018,0.663895392,-1,0.894736842,0.84962406,-0.308270677,-0.671052632,-0.852941176,-0.896907216,-0.635036496,-0.671052632,-1,-0.615384615,-0.663865546,-0.56043956,-0.622641509,-1
44,2021/8/27,-0.008988764,0,4.45,-0.633314337,-0.295906189,-0.39084387,0.060550459,0.075931232,-0.175463623,-0.738412116,-0.75,-0.75,0.026315789,0.144280206,-0.042371447,-0.71573287,-0.75,-0.75,0.202007528,0.024078025,-0.678616264,-0.704049844,-0.704049844,0.121932805,-0.701186278,-0.800183318,-0.800183318,-0.954505687,-0.985655738,-0.985655738,-0.774060395,-0.723842196,0.004769475,0.178896032,0.057712693,-0.641764006,-0.699898271,-0.699898271,0.00333148,-0.722538241,-0.776771776,-0.776771776,-0.969972764,-0.979172833,-0.979172833,-1,-0.643300192,1,0.040578392,0.081187988,-0.659580766,0.261651185,0.022579939,-0.129545916,-0.154334038,0.03539823,0.10619469,-0.090507238,0.010640174,0.037313433,0.243021657,-0.711170504,-0.884487239,0.160742027,-0.214285714,0.4,-0.285544554,-0.490687665,-0.273224794,-0.673223317,0.318326515,0.318326515,0.46132358,0.46132358,0.281898749,0.281898749,0.029260558,-0.212794363,0.05,0.071951905,-0.155386411,0.064453115,-0.073764079,-0.293879056,-0.073764079,-0.073764079,-0.260796918,-0.26121344,-0.567958046,-0.483768273,-0.626525167,-0.05673204,0.037102405,-0.537617555,-0.90365026,-0.301276937,-0.940861387,-0.918817734,-0.903610249,-0.714285714,-0.327153363,0.378160976,-0.012177619,0.663895392,-1,0.789473684,0.819548872,-0.398496241,-0.75,-1,-1,-0.722627737,-0.75,-1,-0.634615385,-0.680672269,-0.582417582,-0.641509434,-1
45,2021/8/30,0.022675737,0,4.41,-0.859998416,-0.326727665,-0.452708385,0.04587156,0.035816619,-0.227769853,-0.793483249,-0.802631579,-0.802631579,0.021381579,0.105398458,-0.094023671,-0.775102193,-0.802631579,-0.802631579,0.151819322,-0.028345017,-0.73218022,-0.753894081,-0.753894081,0.102302756,-0.7242706,-0.822181485,-0.822181485,-0.966170895,-0.995901639,-0.995901639,-0.774060395,-0.723842196,0.004769475,0.105741521,-0.004514939,-0.710982486,-0.757884028,-0.757884028,-0.033092361,-0.760956023,-0.8076803,-0.8076803,-0.9840941,-0.988967521,-0.988967521,-1,-0.643300192,1,-0.002460507,0.045762683,-0.728224948,0.02481237,-0.034359982,0.053655711,-0.167019027,-8.05E-16,0.03539823,-0.116576145,0.068863236,0.024253731,0.280405767,-0.762634279,-0.784743664,0.134423833,-0.642857143,-0.8,-0.707722772,-0.742721613,-0.362292467,-0.585866805,0.252565337,0.252565337,0.364456681,0.364456681,0.218239708,0.218239708,-0.002430592,-0.247451411,0.01,0.011247662,-0.10195343,-0.10120388,-0.118792332,-0.244834123,-0.118792332,-0.118792332,-0.400281737,-0.36069002,-0.635807967,-0.703954518,-0.421687249,-0.082021815,-0.009075054,-0.907523511,-0.947391783,-0.38603496,-1,-0.940060231,-0.918003881,-0.892857143,-0.330931477,0.378160976,-0.028663286,0.663895392,-1,0.754385965,0.759398496,-0.458646617,-0.802631579,-1,-1,-0.781021898,-0.802631579,-1,-0.711538462,-0.74789916,-0.67032967,-0.716981132,-1
46,2021/8/31,0.006651885,0,4.51,-0.594796081,0.13026647,-0.282092681,0.240366972,0.171919771,-0.083214456,-0.655805415,-0.671052632,-0.671052632,0.253289474,0.277956298,0.04517261,-0.626678887,-0.671052632,-0.671052632,0.124215809,-0.036879,-0.742223462,-0.763239875,-0.763239875,0.116647792,-0.714652132,-0.813015582,-0.813015582,-0.970836979,-1,-1,-0.774060395,-0.723842196,0.004769475,0.119042341,0.001413372,-0.700053253,-0.748728383,-0.748728383,-0.034098377,-0.755911264,-0.803621605,-0.803621605,-0.974162611,-0.982078949,-0.982078949,-1,-0.643300192,1,0.160485579,0.18121267,-0.556614493,0.11869655,0.109637002,0.050199339,0.019027484,0.17699115,0.221238938,0.027910153,0.327821788,0.235074627,0.186945492,-0.633974842,-0.715037295,0.113223065,-0.714285714,-1,0.989108911,-0.456320777,-0.066961525,-0.863923118,0.26181029,0.26181029,0.30006632,0.30006632,0.28521859,0.28521859,0.019970407,-0.130662897,0.18,-0.011684316,0.290150066,0.042382677,0.073461144,-0.192472898,0.073461144,0.073461144,0.115523818,-0.036529928,-0.37033744,-0.171899491,0.581101363,0.119417018,0.238717447,0.061469265,-0.866209926,-0.30907229,-0.926827994,-0.922905301,-0.918827441,-0.678571429,-0.344946648,0.378160976,0.138646122,0.663895392,-1,0.929824561,0.909774436,-0.308270677,-0.671052632,-0.705882353,-0.793814433,-0.635036496,-0.671052632,-1,-0.711538462,-0.74789916,-0.67032967,-0.716981132,-1
47,2021/9/1,0.052863436,0,4.54,-0.643309348,-0.146376582,-0.074892204,0.299082569,0.213467049,-0.040893961,-0.614502065,-0.631578947,-0.631578947,0.282894737,0.318766067,0.081279916,-0.582151895,-0.631578947,-0.631578947,0.116687578,-0.041145992,-0.745571209,-0.76635514,-0.76635514,0.118157795,-0.712728439,-0.811182401,-0.811182401,-0.969670458,-0.99897541,-0.99897541,-0.774060395,-0.723842196,0.004769475,0.159609843,0.025558478,-0.667265552,-0.721261445,-0.721261445,-0.028577928,-0.741165045,-0.791757727,-0.791757727,-0.956937685,-0.970131582,-0.970131582,-1,-0.643300192,1,0.198681229,0.21052704,-0.505131357,0.153789809,0.152429963,0.043117774,0.057082452,0.230088496,0.274336283,0.067685846,0.243346374,0.294776119,0.15890741,-0.595377011,-0.632163747,0.094763776,-0.714285714,0.2,0.201584158,-0.068064073,0.011437447,-0.717098607,0.280596925,0.280596925,0.256616893,0.256616893,0.336875625,0.336875625,0.103549855,0.053247761,0.14,-0.029789787,0.091725702,0.06467732,0.027549489,-0.149436182,0.027549489,0.027549489,0.229808586,0.047411784,-0.295429485,0.467525198,0.393078498,0.211310518,-9.06E-05,0.326836582,-0.876160319,-0.291040749,-0.828173033,-0.913122407,-0.914413282,-0.714285714,-0.361055775,0.378160976,0.187862927,0.663895392,-1,1,0.954887218,-0.263157895,-0.631578947,-0.617647059,-0.731958763,-0.591240876,-0.631578947,-1,-0.711538462,-0.74789916,-0.67032967,-0.716981132,-1
48,2021/9/2,0.054393305,0,4.78,-0.028052855,0.442814148,0.76261719,0.640366972,0.515759312,0.289110794,-0.284075264,-0.315789474,-0.315789474,0.631578947,0.653920308,0.395841349,-0.225935959,-0.315789474,-0.315789474,0.179422836,0.041755562,-0.655182034,-0.682242991,-0.682242991,0.164212911,-0.656941327,-0.758020165,-0.758020165,-0.939340916,-0.972336066,-0.972336066,-0.774060395,-0.723842196,0.004769475,0.336289071,0.168740921,-0.487540375,-0.570701933,-0.570701933,0.04932511,-0.633672867,-0.705276303,-0.705276303,-0.883925724,-0.919489815,-0.919489815,-1,-0.643300192,1,0.53004605,0.480197683,-0.093266267,0.564376622,0.48718369,0.004425996,0.32346723,0.469026549,0.522123894,0.328683478,0.512411013,0.611940299,-0.06539725,-0.286594364,-0.47282391,0.113771361,0.142857143,0.4,0.913541508,0.60866547,0.481214975,-0.013730678,0.414046902,0.414046902,0.285435801,0.285435801,0.55274453,0.55274453,0.36677034,0.413878972,0.42,0.03574891,0.663966233,0.378435103,0.345655541,0.067003617,0.345655541,0.345655541,0.728222764,0.526886859,0.214999966,0.870897148,0.221515188,0.512324466,0.578108594,0.845228549,-0.691732504,-0.046873202,-0.588061375,-0.79954466,-0.847424881,-0.107142857,-0.363417323,0.378160976,0.201324969,0.663895392,-1,1,1,0.097744361,-0.315789474,0.088235294,-0.237113402,-0.240875912,-0.315789474,-1,-0.711538462,-0.74789916,-0.67032967,-0.716981132,-1
49,2021/9/3,0.017857143,0,5.04,0.926463889,0.585038952,1,0.900917431,0.805157593,0.631003329,0.073887104,0.026315789,0.026315789,0.860197368,0.950192802,0.715820418,0.159964638,0.026315789,0.026315789,0.329987453,0.220359646,-0.457664946,-0.498442368,-0.498442368,0.249528124,-0.545367105,-0.651695692,-0.651695692,-0.868183144,-0.909836066,-0.909836066,-0.774060395,-0.723842196,0.004769475,0.610507648,0.407679322,-0.18273619,-0.315361139,-0.315361139,0.19390324,-0.436539198,-0.546674992,-0.546674992,-0.752411086,-0.828270054,-0.828270054,-1,-0.643300192,1,0.838912185,0.723496741,0.352920914,0.790454044,0.802696003,-0.528861042,0.600845666,0.699115044,0.610619469,0.54740859,0.505127409,0.86380597,-0.308393965,0.047920171,-0.277761082,0.151603765,0.214285714,0.6,0.595107746,1,0.783538817,0.667069855,0.622189374,0.622189374,0.350429068,0.350429068,0.823925711,0.823925711,0.717921921,0.862899571,0.71,0.205428251,0.6829107,0.746044991,0.67944955,0.380720794,0.67944955,0.67944955,0.927740488,0.813053036,0.621870723,0.4312103,-0.120007508,0.754152967,0.521883859,0.555780933,-0.581427448,0.171556101,-0.127105994,-0.552705872,-0.670112093,0.714285714,-0.315695519,0.378160976,0.127543663,0.663895392,-1,1,1,0.488721805,0.026315789,0.852941176,0.298969072,0.138686131,0.026315789,-1,-0.711538462,-0.74789916,-0.67032967,-0.716981132,-1
